latitude,longitude,location name,land price,electricity,notes
40.6884,-112.0120,"West Valley City, UT","$120,000-300,000/acre","$0.0744/kWh","{notes:["Stack Infrastructure presence","Western suburb","Industrial area"]}"
41.7370,-111.8338,"Logan, UT","$90,000-220,000/acre","$0.0744/kWh","{notes:["Cache Data presence","Northern Utah","University resources"]}"
40.2969,-111.6946,"Provo, UT","$150,000-380,000/acre","$0.0744/kWh","{notes:["Utah County","Silicon Slopes","University resources"]}"
41.1772,-112.0077,"Ogden, UT","$100,000-250,000/acre","$0.0744/kWh","{notes:["Northern Utah","Former manufacturing","Available infrastructure"]}"
44.4670,-73.1710,"Burlington, VT","$120,000-300,000/acre","$0.1506/kWh","{notes:["Lake Champlain Data presence","Largest city","University resources"]}"
44.4670,-73.1710,"South Burlington, VT","$100,000-250,000/acre","$0.1506/kWh","{notes:["TechVault presence","Burlington suburb","Business district"]}"
44.5602,-73.1965,"Colchester, VT","$90,000-220,000/acre","$0.1506/kWh","{notes:["Green Mountain Data presence","Burlington area","Lakefront"]}"
44.2654,-72.5716,"Montpelier, VT","$80,000-200,000/acre","$0.1506/kWh","{notes:["State capital","Central Vermont","Government presence"]}"
43.6106,-72.9726,"Rutland, VT","$60,000-150,000/acre","$0.1506/kWh","{notes:["Western Vermont","Former manufacturing","Available space"]}"
44.9168,-73.1173,"St. Albans, VT","$70,000-170,000/acre","$0.1506/kWh","{notes:["Northwestern VT","Railroad history","Available land"]}"
43.3600,-72.5365,"Springfield, VT","$50,000-130,000/acre","$0.1506/kWh","{notes:["Connecticut River","Former precision manufacturing","Available buildings"]}"
44.1402,-72.6559,"Waterbury, VT","$70,000-180,000/acre","$0.1506/kWh","{notes:["Central Vermont","I-89 corridor","Government offices"]}"
42.8759,-73.1870,"Bennington, VT","$60,000-150,000/acre","$0.1506/kWh","{notes:["Southwestern VT","Manufacturing history","New York proximity"]}"
43.6945,-72.3196,"White River Junction, VT","$65,000-160,000/acre","$0.1506/kWh","{notes:["Eastern Vermont","Transportation hub","I-89/I-91 junction"]}"
39.0191,-77.4660,"Ashburn, VA","$500,000-1,500,000/acre","$0.0797/kWh","{notes:["Equinix DC4 presence","Data Center Alley","Major connectivity hub"]}"
39.0220,-77.4639,"Ashburn (North), VA","$550,000-1,600,000/acre","$0.0797/kWh","{notes:["Equinix DC5 presence","Data Center Alley","Power infrastructure"]}"
39.0141,-77.4550,"Ashburn (East), VA","$500,000-1,400,000/acre","$0.0797/kWh","{notes:["Digital Realty presence","Data Center Alley","Major corridor"]}"
39.0205,-77.4620,"Ashburn (Central), VA","$550,000-1,600,000/acre","$0.0797/kWh","{notes:["STACK INFRASTRUCTURE presence","Data Center Alley","Prime location"]}"
39.0232,-77.4637,"Ashburn (Northwest), VA","$530,000-1,550,000/acre","$0.0797/kWh","{notes:["Vantage Data Centers VA11 presence","Data Center Alley","Growth area"]}"
39.0936,-77.5589,"Leesburg, VA","$350,000-900,000/acre","$0.0797/kWh","{notes:["Compass Datacenters presence","Western expansion","Available land"]}"
39.0186,-77.4641,"Ashburn (West), VA","$520,000-1,500,000/acre","$0.0797/kWh","{notes:["Aligned Energy presence","Data Center Alley","Major providers"]}"
39.0055,-77.4604,"Ashburn (South), VA","$480,000-1,350,000/acre","$0.0797/kWh","{notes:["CloudHQ presence","Data Center Alley","Growing area"]}"
39.0146,-77.4559,"Ashburn (Southeast), VA","$490,000-1,400,000/acre","$0.0797/kWh","{notes:["PointOne Data Center presence","NOVA","Tech corridor"]}"
39.0062,-77.4260,"Ashburn (Far East), VA","$450,000-1,300,000/acre","$0.0797/kWh","{notes:["Sabey Data Centers presence","Data Center Alley","Eastern edge"]}"
38.8942,-77.4451,"Chantilly, VA","$400,000-1,100,000/acre","$0.0797/kWh","{notes:["Equinix DC6 presence","Southern corridor","Dulles adjacent"]}"
38.9003,-77.4468,"Chantilly (North), VA","$410,000-1,150,000/acre","$0.0797/kWh","{notes:["Digital Realty presence","Tech corridor","Business district"]}"
39.0013,-77.4230,"Sterling, VA","$420,000-1,200,000/acre","$0.0797/kWh","{notes:["CyrusOne Sterling II presence","Eastern Loudoun","Tech corridor"]}"
39.0075,-77.4172,"Sterling (North), VA","$430,000-1,250,000/acre","$0.0797/kWh","{notes:["STACK INFRASTRUCTURE IAD02 presence","Route 28 corridor","Tech district"]}"
38.9609,-77.3571,"Reston, VA","$450,000-1,300,000/acre","$0.0797/kWh","{notes:["ServerFarm presence","Dulles Corridor","Tech center"]}"
39.0028,-77.4225,"Sterling (South), VA","$425,000-1,200,000/acre","$0.0797/kWh","{notes:["Vantage Data Centers VA12 presence","Dulles adjacent","Tech hub"]}"
38.7712,-77.5120,"Manassas, VA","$300,000-800,000/acre","$0.0797/kWh","{notes:["QTS Manassas II presence","Prince William County","Western expansion"]}"
38.9574,-77.3862,"Herndon, VA","$420,000-1,200,000/acre","$0.0797/kWh","{notes:["EdgeConneX presence","Dulles Corridor","Tech district"]}"
38.9601,-77.3887,"Herndon (West), VA","$430,000-1,250,000/acre","$0.0797/kWh","{notes:["Amazon AWS GovCloud presence","Dulles Corridor","Government cloud"]}"
39.0002,-77.5600,"Arcola, VA","$350,000-900,000/acre","$0.0797/kWh","{notes:["Microsoft presence","Western expansion","Growth area"]}"
38.9696,-77.3861,"Herndon (South), VA","$425,000-1,200,000/acre","$0.0797/kWh","{notes:["BlackIron Data presence","Dulles Corridor","Tech district"]}"
38.7840,-77.4536,"Manassas Park, VA","$280,000-750,000/acre","$0.0797/kWh","{notes:["LeaseWeb presence","Western suburb","Available land"]}"
38.4736,-77.9963,"Culpeper, VA","$150,000-400,000/acre","$0.0797/kWh","{notes:["Verizon Terremark presence","Central Virginia","Secure location"]}"
39.0153,-77.4602,"Ashburn (Original), VA","$520,000-1,500,000/acre","$0.0797/kWh","{notes:["Equinix DC1 presence","Data Center Alley","Pioneer location"]}"
39.0142,-77.4637,"Ashburn (Building A), VA","$530,000-1,550,000/acre","$0.0797/kWh","{notes:["Digital Realty Ashburn presence","Data Center Alley","Major provider"]}"
38.9628,-77.3593,"Reston (Central), VA","$460,000-1,350,000/acre","$0.0797/kWh","{notes:["CoreSite VA1 presence","Dulles Corridor","Tech hub"]}"
39.0065,-77.4264,"Sterling (East), VA","$420,000-1,200,000/acre","$0.0797/kWh","{notes:["CyrusOne Sterling I presence","Tech corridor","Established area"]}"
38.7737,-77.5163,"Manassas (Central), VA","$310,000-850,000/acre","$0.0797/kWh","{notes:["Iron Mountain presence","Western expansion","Secure facility"]}"
39.0159,-77.4600,"Ashburn (Core), VA","$550,000-1,600,000/acre","$0.0797/kWh","{notes:["QTS Ashburn presence","Data Center Alley","Central location"]}"
39.0164,-77.4591,"Ashburn (Northeast), VA","$540,000-1,580,000/acre","$0.0797/kWh","{notes:["Equinix DC2 presence","Data Center Alley","Established area"]}"
39.0147,-77.4527,"Ashburn (Filigree), VA","$520,000-1,500,000/acre","$0.0797/kWh","{notes:["Digital Realty presence","Data Center Alley","Business park"]}"
39.0312,-77.4695,"Ashburn (Far North), VA","$480,000-1,350,000/acre","$0.0797/kWh","{notes:["Lumen Ashburn presence","Northern expansion","Growth corridor"]}"
39.0469,-77.4903,"Ashburn (Far Northwest), VA","$420,000-1,200,000/acre","$0.0797/kWh","{notes:["Amazon IAD Facility presence","Western expansion","Major cloud provider"]}"
39.0168,-77.4632,"Ashburn (North Central), VA","$540,000-1,580,000/acre","$0.0797/kWh","{notes:["Equinix DC3 presence","Data Center Alley","Prime location"]}"
39.0300,-77.4708,"Ashburn (North Growth), VA","$470,000-1,300,000/acre","$0.0797/kWh","{notes:["Oracle Cloud presence","Northern corridor","Cloud provider"]}"
47.6062,-122.3321,"Seattle, WA","$500,000-1,500,000/acre","$0.0799/kWh","{notes:["Cyxtera SEA1 presence","Major tech hub","Corporate headquarters"]}"
47.6235,-122.3365,"Seattle (South Lake Union), WA","$600,000-1,800,000/acre","$0.0799/kWh","{notes:["Amazon US-West-2 presence","Tech campus","Urban core"]}"
47.2349,-119.8529,"Quincy, WA","$80,000-200,000/acre","$0.0265/kWh","{notes:["Microsoft Azure West US presence","Very cheap power","Rural data center hub"]}"
47.5943,-122.3343,"Seattle (SoDo), WA","$450,000-1,300,000/acre","$0.0799/kWh","{notes:["Sabey Data Centers presence","Industrial district","Port adjacent"]}"
47.5988,-122.3312,"Seattle (Downtown), WA","$700,000-2,000,000/acre","$0.0799/kWh","{notes:["Digital Realty presence","Urban core","Business district"]}"
47.6021,-122.3365,"Seattle (Central Business District), WA","$750,000-2,200,000/acre","$0.0799/kWh","{notes:["H5 Data Centers presence","Downtown core","Commercial center"]}"
47.6108,-122.3377,"Seattle (Denny Triangle), WA","$700,000-2,000,000/acre","$0.0799/kWh","{notes:["EdgeConneX presence","Urban renewal","Tech growth"]}"
47.6588,-117.4260,"Spokane, WA","$100,000-250,000/acre","$0.0799/kWh","{notes:["TierPoint presence","Eastern Washington","Lower costs"]}"
47.2529,-122.4443,"Tacoma, WA","$150,000-400,000/acre","$0.0799/kWh","{notes:["Comcast Data Center presence","South Puget Sound","Port city"]}"
47.6080,-122.3379,"Seattle (Pike/Pine), WA","$650,000-1,800,000/acre","$0.0799/kWh","{notes:["ColoCrossing presence","Urban center","Tech corridor"]}"
47.2348,-119.8525,"Quincy (East), WA","$75,000-190,000/acre","$0.0265/kWh","{notes:["Microsoft presence","Central Washington","Hydropower access"]}"
45.8399,-119.7006,"Boardman, OR/WA","$70,000-180,000/acre","$0.0360/kWh","{notes:["Amazon US-East presence","Columbia River","Hydropower access"]}"
38.4193,-82.4452,"Huntington, WV","$40,000-100,000/acre","$0.0858/kWh","{notes:["Interconnect Systems presence","Ohio River","University resources"]}"
38.3498,-81.6326,"Charleston, WV","$50,000-130,000/acre","$0.0858/kWh","{notes:["Charleston Data Solutions presence","State capital","Central location"]}"
39.6295,-79.9559,"Morgantown, WV","$60,000-150,000/acre","$0.0858/kWh","{notes:["University resources","Northern WV","Research capabilities"]}"
39.2853,-80.3442,"Clarksburg, WV","$30,000-80,000/acre","$0.0858/kWh","{notes:["FBI facility nearby","Central WV","Available land"]}"
38.8487,-81.9621,"Parkersburg, WV","$35,000-90,000/acre","$0.0858/kWh","{notes:["Ohio River","Northwestern WV","Industrial base"]}"
37.8043,-81.1895,"Beckley, WV","$30,000-75,000/acre","$0.0858/kWh","{notes:["Southern WV","Available land","Low costs"]}"
39.4501,-77.9639,"Martinsburg, WV","$45,000-120,000/acre","$0.0858/kWh","{notes:["Eastern Panhandle","DC metro proximity","Growth area"]}"
38.5976,-80.4549,"Sutton, WV","$20,000-50,000/acre","$0.0858/kWh","{notes:["Central location","Very low costs","Available land"]}"
39.0157,-79.4311,"Davis, WV","$30,000-75,000/acre","$0.0858/kWh","{notes:["Cool mountain climate","Eastern WV","Tourism infrastructure"]}"
38.9306,-80.8477,"Weston, WV","$25,000-65,000/acre","$0.0858/kWh","{notes:["Central WV","I-79 corridor","Available land"]}"
41.1400,-104.8203,"Cheyenne, WY","$60,000-150,000/acre","$0.0679/kWh","{notes:["Frontier Data presence","State capital","Microsoft presence"]}"
41.1400,-104.8202,"Cheyenne (East), WY","$55,000-140,000/acre","$0.0679/kWh","{notes:["Green House Data presence","I-80 corridor","Growing tech"]}"
43.4755,-110.7624,"Jackson, WY","$300,000-800,000/acre","$0.0679/kWh","{notes:["Western Wyoming","Mountain climate","Premium location"]}"
42.8666,-106.3131,"Casper, WY","$40,000-100,000/acre","$0.0679/kWh","{notes:["Central Wyoming","Energy industry","Available land"]}"
41.3150,-105.5911,"Laramie, WY","$50,000-120,000/acre","$0.0679/kWh","{notes:["University of Wyoming","Research capabilities","I-80 corridor"]}"
44.7611,-106.9557,"Sheridan, WY","$45,000-110,000/acre","$0.0679/kWh","{notes:["Northern Wyoming","Mountain proximity","Growth area"]}"
42.7500,-105.3822,"Douglas, WY","$30,000-75,000/acre","$0.0679/kWh","{notes:["Eastern Wyoming","Energy corridor","Available land"]}"
41.5908,-109.2029,"Rock Springs, WY","$35,000-90,000/acre","$0.0679/kWh","{notes:["Western Wyoming","Energy industry","I-80 corridor"]}"
43.4483,-108.3980,"Riverton, WY","$30,000-75,000/acre","$0.0679/kWh","{notes:["Central Wyoming","Available land","Regional airport"]}"
41.8835,-107.2372,"Rawlins, WY","$25,000-65,000/acre","$0.0679/kWh","{notes:["Southern Wyoming","I-80 corridor","Fiber routes"]}"
21.3069,-157.8583,"Honolulu, HI","$1,000,000-3,000,000/acre","$0.3050/kWh","{notes:["DRFortress presence","Submarine cable landing sites","Pacific connectivity hub"]}"
19.6400,-155.9969,"Kailua-Kona, HI","$500,000-1,200,000/acre","$0.3150/kWh","{notes:["Big Island","Natural cooling from elevation","Diversification from Oahu"]}"
20.8893,-156.4729,"Kahului, HI","$600,000-1,500,000/acre","$0.3100/kWh","{notes:["Maui location","Tourism infrastructure","Island diversification"]}"
13.4894,144.7863,"Tamuning, Guam","$300,000-800,000/acre","$0.2500/kWh","{notes:["GTA Data Center presence","US territory","Pacific connectivity"]}"
13.4870,144.7812,"Tamuning (South), Guam","$280,000-750,000/acre","$0.2500/kWh","{notes:["Docomo Pacific Data Center presence","Tourism district","Submarine cables"]}"
15.1778,145.7507,"Saipan, MP","$200,000-500,000/acre","$0.2800/kWh","{notes:["NMI Data Center presence","Northern Mariana Islands","US commonwealth"]}"
14.1509,145.2006,"Rota, MP","$100,000-250,000/acre","$0.2900/kWh","{notes:["Rota Tech Hub presence","Northern Mariana Islands","Remote location"]}"
18.4655,-66.1057,"San Juan, PR","$200,000-500,000/acre","$0.2160/kWh","{notes:["Critical Hub Networks presence","Capital city","Caribbean connectivity"]}"
18.4119,-66.1057,"Guaynabo, PR","$180,000-450,000/acre","$0.2160/kWh","{notes:["ATS presence","San Juan metro","Business district"]}"
18.0111,-66.6141,"Ponce, PR","$100,000-250,000/acre","$0.2160/kWh","{notes:["HPC PR presence","Southern coast","Second largest city"]}"
18.3419,-64.9307,"Charlotte Amalie, VI","$250,000-650,000/acre","$0.2870/kWh","{notes:["VI Data Center presence","US Virgin Islands","Tourism center"]}"
17.7466,-64.8477,"Saint Croix, VI","$150,000-400,000/acre","$0.2870/kWh","{notes:["St. Croix Tech presence","US Virgin Islands","Industrial base"]}"
38.9072,-77.0369,"Washington, DC","$750,000-3,000,000/acre","$0.1137/kWh","{notes:["DCN Data Center presence","US capital","Government hub"]}"
38.8899,-77.0091,"Washington, DC (Southeast)","$500,000-1,500,000/acre","$0.1137/kWh","{notes:["Government Cloud DC presence","Navy Yard area","Urban renewal"]}"
